,cod_ibge,qnt_produzida,uf
459,4300570,34.6656,RS
460,4301651,357.489,RS
461,4302352,72.22,RS
462,4302659,4.3332,RS
463,4311643,44.415299999999995,RS
464,4312401,13.721799999999998,RS
465,4314753,8.6664,RS
466,4316501,68.9701,RS
467,4318481,4.3332,RS
468,4319356,5.0554,RS
469,4322251,3.2499,RS
470,4304408,36.11,RS
471,4306403,15.1662,RS
472,4309100,120.6074,RS
473,4310108,22.749299999999998,RS
474,4310801,4.6943,RS
475,4312476,204.3826,RS
476,4313201,49.1096,RS
477,4314423,18.055,RS
478,4315149,6.860899999999999,RS
479,4315750,14.443999999999999,RS
480,4316006,129.99599999999998,RS
481,4316956,2607.142,RS
482,4321204,72.22,RS
483,4321709,171.52249999999998,RS
484,4308805,1191.6299999999999,RS
485,4309050,288.88,RS
486,4311981,1.4444,RS
487,4313060,63.192499999999995,RS
488,4313409,4.6943,RS
489,4314050,2.8888,RS
490,4319901,235.0761,RS
491,4320552,4.3332,RS
492,4304713,64.99799999999999,RS
493,4303509,11.5552,RS
494,4305173,6.1387,RS
495,4305447,27.0825,RS
496,4306502,28.887999999999998,RS
497,4300638,1.8054999999999999,RS
498,4314605,144.44,RS
499,4301073,43.331999999999994,RS
500,4304507,1675.504,RS
501,4306056,29.9713,RS
502,4312450,21.665999999999997,RS
503,4314407,252.76999999999998,RS
504,4318804,722.1999999999999,RS
505,4322327,37.915499999999994,RS
506,4307104,17.3328,RS
507,4305439,7.2219999999999995,RS
508,4315602,2.8888,RS
509,4317301,7.2219999999999995,RS
510,4318507,3.6109999999999998,RS
511,4211652,10.832999999999998,SC
512,4202537,4.3332,SC
513,4212270,866.64,SC
514,4219507,225.68749999999997,SC
515,4200408,5777.599999999999,SC
516,4203006,144.44,SC
517,4203154,4712.355,SC
518,4209003,36.11,SC
519,4209706,902.7499999999999,SC
520,4210035,21.665999999999997,SC
521,4215406,7.2219999999999995,SC
522,4219309,21.665999999999997,SC
523,4203808,2816.58,SC
524,4207908,1350.514,SC
525,4210100,2708.25,SC
526,4210308,126.38499999999999,SC
527,4212205,1299.9599999999998,SC
528,4218301,1848.8319999999999,SC
529,4203303,150.5787,SC
530,4215802,373.0163,SC
531,4215505,101.10799999999999,SC
532,4216057,5.416499999999999,SC
533,4201000,72.22,SC
534,4202438,135.4125,SC
535,4202503,2527.7,SC
536,4202602,180.54999999999998,SC
537,4203402,36.11,SC
538,4203253,1841.61,SC
539,4204178,28.887999999999998,SC
540,4204558,1083.3,SC
541,4209300,162.49499999999998,SC
542,4211892,180.54999999999998,SC
543,4215059,135.4125,SC
544,4216503,1617.7279999999998,SC
545,4218905,274.07489999999996,SC
546,4218954,631.925,SC
547,4200309,21.665999999999997,SC
548,4201901,20.2216,SC
549,4202859,14.443999999999999,SC
550,4205100,7.2219999999999995,SC
551,4209904,70.7756,SC
552,4214003,5.416499999999999,SC
553,4214102,9.749699999999999,SC
554,4214508,32.498999999999995,SC
555,4214805,18.055,SC
556,4217808,140.4679,SC
557,4219358,37.915499999999994,SC
558,4219408,14.443999999999999,SC
559,4202206,5.416499999999999,SC
560,4200200,10.832999999999998,SC
561,4201802,13.721799999999998,SC
562,4204194,21.3049,SC
563,4207403,83.053,SC
564,4208500,162.49499999999998,SC
565,4212700,32.498999999999995,SC
566,4219200,28.887999999999998,SC
567,4200903,38.998799999999996,SC
568,4209805,58.8593,SC
569,4211900,17.3328,SC
570,4217253,110.8577,SC
571,4200606,32.498999999999995,SC
572,4200705,108.33,SC
573,4201109,194.994,SC
574,4215901,44.776399999999995,SC
575,4202800,29.9713,SC
576,4211702,14.443999999999999,SC
577,4212403,577.76,SC
578,4214904,13.721799999999998,SC
579,4218400,620.7308999999999,SC
580,4218707,12.9996,SC
581,4204608,1301.0432999999998,SC
582,4219002,167.9115,SC
583,3529708,2502.423,SP
584,3521804,12638.5,SP
585,3535804,14443.999999999998,SP
586,3536109,758.31,SP
587,3513702,3833.7987,SP
588,3540705,4549.86,SP
589,3546306,1364.9579999999999,SP
590,3500402,451.37499999999994,SP
591,3508702,397.21,SP
592,3510807,66175.186,SP
593,3513900,6409.525,SP
594,3515186,162.49499999999998,SP
595,3523800,6319.25,SP
596,3549706,866.64,SP
597,3553302,1083.3,SP
598,3530706,5055.4,SP
599,3514908,812.4749999999999,SP
600,3520509,1805.4999999999998,SP
601,3536802,1516.62,SP
602,3538204,1029.135,SP
603,3552106,1719.1970999999999,SP
604,3538808,1949.9399999999998,SP
605,3508009,3719.33,SP
606,3521705,5055.4,SP
607,3522406,22117.375,SP
608,3553807,1334.6255999999998,SP
609,3553856,7258.11,SP
610,3502200,2166.6,SP
611,3509452,909.972,SP
612,3522307,12764.884999999998,SP
613,3541653,747.477,SP
614,3554003,2166.6,SP
615,3502705,21.665999999999997,SP
616,3505351,7.2219999999999995,SP
617,3517604,10.832999999999998,SP
618,3543006,16.610599999999998,SP
619,3519709,1807.6665999999998,SP
620,3537800,37.1933,SP
621,3537909,2910.466,SP
622,3550209,9504.152,SP
623,3507605,527.206,SP
624,3525508,238.326,SP
625,3532009,108.33,SP
626,3556354,39.721,SP
627,3508504,722.1999999999999,SP
628,3513603,86.66399999999999,SP
629,3530607,112.3021,SP
630,2923803,72.22,BA
631,2904001,6.860899999999999,BA
632,2912202,41887.6,BA
633,2921906,100275.6645,BA
634,5300108,1534.675,DF
635,3200102,69.3312,ES
636,3201902,432.59779999999995,ES
637,3205069,47.6652,ES
638,3202900,37.5544,ES
639,3204500,36.11,ES
640,3204559,1048.6344,ES
641,3200300,25.9992,ES
642,3203700,837.752,ES
643,3201407,34.6656,ES
644,5214606,2624.4748,GO
645,5220009,4044.3199999999997,GO
646,5200175,6499.799999999999,GO
647,5206206,46636.064999999995,GO
648,5204805,4333.2,GO
