cod_ibge,qnt_produzida,uf
4305587,1750,RS
4305835,1350,RS
4306205,9240,RS
4306759,6000,RS
4306809,3120,RS
4307807,6000,RS
4308078,1950,RS
4308433,2096,RS
4310363,1140,RS
4311403,2232,RS
4312054,2412,RS
4312609,4675,RS
4313003,1308,RS
4314159,3120,RS
4315131,2258,RS
4315156,5958,RS
4315453,7800,RS
4315800,8778,RS
4316758,7260,RS
4320453,1838,RS
4320859,400,RS
4321303,3825,RS
4321451,8778,RS
4321626,900,RS
4322855,6600,RS
4323770,990,RS
4303004,32750,RS
4305132,3840,RS
4313391,5517,RS
4313953,2268,RS
4314027,13413,RS
4314076,5038,RS
4315701,15696,RS
4300570,1050,RS
4301651,5600,RS
4302352,2400,RS
4302659,297,RS
4304689,152,RS
4308102,302,RS
4309555,225,RS
4311643,500,RS
4311791,257,RS
4312401,2400,RS
4314035,31,RS
4314753,600,RS
4314803,405,RS
4316501,3996,RS
4318481,168,RS
4318614,210,RS
4319356,575,RS
4319505,720,RS
4319752,280,RS
4322251,293,RS
4322541,312,RS
4304408,1080,RS
4306403,600,RS
4309100,3660,RS
4310108,350,RS
4310801,264,RS
4311627,480,RS
4312476,2100,RS
4313201,7106,RS
4314423,1440,RS
4315149,240,RS
4315750,662,RS
4316006,1840,RS
4316956,7800,RS
4321204,438,RS
4321709,729,RS
4301107,3000,RS
4301750,5000,RS
4302709,600,RS
4305355,360,RS
4308805,13750,RS
4312252,875,RS
4318408,3360,RS
4322004,9000,RS
4322525,2730,RS
4300877,4,RS
4303905,120,RS
4306767,320,RS
4307609,228,RS
4309050,816,RS
4309209,56,RS
4309308,640,RS
4311981,1620,RS
4313060,68,RS
4313375,84,RS
4313409,2700,RS
4314050,24,RS
4314902,170,RS
4318705,30,RS
4319901,576,RS
4320008,96,RS
4320552,6300,RS
4323002,1275,RS
4301057,21,RS
4301636,12,RS
4304630,44,RS
4304671,297,RS
4304713,3520,RS
4305454,91,RS
4310652,60,RS
4311734,900,RS
4311775,7150,RS
4312443,420,RS
4312500,1050,RS
4313508,350,RS
4313656,810,RS
4317608,8000,RS
4321352,1350,RS
4321436,232,RS
4321501,387,RS
4321600,30,RS
4321667,248,RS
4321832,350,RS
4300851,328,RS
4301909,1260,RS
4303509,18900,RS
4305173,9000,RS
4305447,17400,RS
4306502,24000,RS
4320354,4050,RS
4321105,900,RS
4300406,18000,RS
4308656,3210,RS
4310603,55000,RS
4311718,12620,RS
4311759,14800,RS
4315305,45,RS
4318002,36000,RS
4318101,10000,RS
4316402,1950,RS
4316972,180,RS
4317103,8400,RS
4318309,9300,RS
4300034,5400,RS
4301602,1200,RS
4306601,8640,RS
4309654,5157,RS
4311502,1440,RS
4300638,6400,RS
4302808,4420,RS
4304358,2493,RS
4306908,7200,RS
4314175,938,RS
4314506,1920,RS
4314605,10000,RS
4317004,7260,RS
4301073,3300,RS
4304507,78000,RS
4304663,1470,RS
4305124,4800,RS
4306056,5400,RS
4312450,2520,RS
4314209,720,RS
4314407,48000,RS
4318804,96000,RS
4322327,8400,RS
4301305,3996,RS
4307104,5400,RS
4311007,1250,RS
4305439,29,RS
4315602,400,RS
4317301,72,RS
4318507,454,RS
1100452,2127,RO
1100700,1505,RO
1100809,14400,RO
1100940,10545,RO
1101104,1087,RO
1100338,1922,RO
1100205,100290,RO
1100080,181,RO
1100106,161,RO
1101492,2980,RO
1100403,30264,RO
1100023,6840,RO
1100130,872,RO
1101401,219,RO
1100262,34230,RO
1101757,3825,RO
1101005,660,RO
1100114,361,RO
1100122,72,RO
1101302,3510,RO
1101435,664,RO
1100155,45,RO
1100254,420,RO
1101559,89,RO
1101609,6274,RO
1101708,371,RO
1101807,90,RO
1100346,306,RO
1100148,1140,RO
1100320,16549,RO
1101500,2760,RO
1100015,31550,RO
1100379,218000,RO
1100049,4763,RO
1100908,6853,RO
1100098,8362,RO
1101203,483,RO
1100502,2160,RO
1100288,5080,RO
1100296,8336,RO
1100924,93992,RO
1101450,1490,RO
1100189,4050,RO
1101476,132,RO
1101484,6580,RO
1100304,165046,RO
1100031,102163,RO
1100056,127074,RO
1100064,10292,RO
1100072,157038,RO
1101468,157387,RO
1400050,12000,RR
1400027,1040,RR
1400100,12000,RR
1400159,75400,RR
1400175,3600,RR
1400407,420,RR
1400209,4800,RR
1400282,3045,RR
1400308,1140,RR
1400472,294,RR
1400506,420,RR
4200804,3240,SC
4202081,4104,SC
4202099,2005,SC
4202156,900,SC
4204905,21956,SC
4205001,4734,SC
4206405,10560,SC
4206603,1476,SC
4207650,5214,SC
4208401,3878,SC
4211009,2619,SC
4212007,5520,SC
4212239,3208,SC
4214151,3528,SC
4215075,1700,SC
4215208,1821,SC
4215554,1352,SC
4216255,2099,SC
4216701,10498,SC
4217204,3206,SC
4218756,2267,SC
4200507,1764,SC
4200556,900,SC
4202578,2790,SC
4203105,2100,SC
4203501,14700,SC
4204103,4800,SC
4204202,23675,SC
4204350,1188,SC
4204400,3360,SC
4204707,5940,SC
4204756,912,SC
4205357,264,SC
4205431,900,SC
4206652,1500,SC
4207759,4470,SC
4207858,840,SC
4208955,672,SC
4210506,4200,SC
4210902,3840,SC
4211405,1050,SC
4211454,1560,SC
4211652,1440,SC
4212106,10500,SC
4212908,6840,SC
4213153,816,SC
4214201,18000,SC
4215356,3750,SC
4215687,1020,SC
4215695,840,SC
4215752,3000,SC
4216008,6720,SC
4216909,12558,SC
4217154,1701,SC
4217303,10800,SC
4217550,1620,SC
4217758,3135,SC
4217956,3780,SC
4218855,2275,SC
4200101,50000,SC
4202537,7776,SC
4204459,2840,SC
4205175,900,SC
4205308,12000,SC
4205605,1580,SC
4207684,5250,SC
4209177,3240,SC
4209458,3780,SC
4210555,1200,SC
4211850,16000,SC
4212270,10800,SC
4213401,6600,SC
4216107,17360,SC
4219101,6000,SC
4219507,20034,SC
4219705,5040,SC
4200408,42480,SC
4201604,6200,SC
4203006,19600,SC
4203154,2100,SC
4203907,5148,SC
4204004,4320,SC
4205209,11490,SC
4205506,33150,SC
4206702,14554,SC
4206751,6050,SC
4206801,21197,SC
4207577,9635,SC
4208609,15856,SC
4209003,23180,SC
4209201,9617,SC
4209706,15300,SC
4210035,9120,SC
4210050,5040,SC
4210704,6000,SC
4211801,15200,SC
4213005,4220,SC
4214409,13680,SC
4215406,1410,SC
4217907,27500,SC
4218509,14060,SC
4219176,9192,SC
4219309,29000,SC
4200754,2000,SC
4201273,3150,SC
4201653,1000,SC
4204301,16616,SC
4207601,2700,SC
4207700,3800,SC
4207809,8400,SC
4208005,1900,SC
4209854,2300,SC
4211876,2400,SC
4212601,2700,SC
4213104,2100,SC
4213906,2400,SC
4217501,8000,SC
4219606,2700,SC
4202131,11520,SC
4203808,39360,SC
4207908,18860,SC
4208104,53600,SC
4210100,51000,SC
4210308,9020,SC
4211108,3800,SC
4212205,31160,SC
4213609,13280,SC
4215679,12000,SC
4218251,7200,SC
4218301,8500,SC
4203303,9900,SC
4215000,11520,SC
4215802,6000,SC
4201307,265,SC
4204509,35,SC
4206504,54,SC
4208906,640,SC
4210605,180,SC
4217402,200,SC
4200051,5850,SC
4202875,18480,SC
4203600,125730,SC
4204806,24940,SC
4205555,15980,SC
4211058,10640,SC
4213302,7480,SC
4213351,1020,SC
4215505,924,SC
4216057,1381,SC
4219150,10800,SC
4219853,9000,SC
4201000,15840,SC
4202438,6000,SC
4202503,720,SC
4202602,15000,SC
4203402,36000,SC
4203253,26880,SC
4204152,2592,SC
4204178,23400,SC
4204558,16200,SC
4209300,36000,SC
4211751,27000,SC
4211892,1200,SC
4212056,4320,SC
4215059,3900,SC
4216503,1920,SC
4216800,36000,SC
4218905,3600,SC
4218954,420,SC
4200309,9360,SC
4201901,13110,SC
4202859,4200,SC
4205100,4500,SC
4206900,2484,SC
4209151,2310,SC
4209508,1560,SC
4209904,5040,SC
4210852,1000,SC
4213708,5280,SC
4214003,11970,SC
4214102,3264,SC
4214508,10200,SC
4214607,8316,SC
4214805,2970,SC
4215307,4080,SC
4217808,14336,SC
4218608,3000,SC
4219358,6336,SC
4219408,4050,SC
4201257,2183,SC
4201703,120,SC
4202206,1778,SC
4202404,530,SC
4202701,720,SC
4205159,584,SC
4205902,36,SC
4206306,630,SC
4207502,541,SC
4213203,441,SC
4214706,610,SC
4215109,190,SC
4218202,448,SC
4203204,40,SC
4207106,18,SC
4200200,6000,SC
4201802,3360,SC
4204194,4980,SC
4207403,7920,SC
4208500,23622,SC
4212700,9450,SC
4219200,10080,SC
4200903,4100,SC
4203709,605,SC
4209805,4200,SC
4210209,120,SC
4211504,847,SC
4216305,493,SC
4218004,425,SC
4201208,14,SC
4212304,251,SC
4215703,50,SC
4216602,175,SC
4217253,215,SC
4200606,500,SC
4200705,23614,SC
4201109,1219,SC
4214300,348,SC
4215901,750,SC
4201505,1200,SC
4202800,612,SC
4205704,49,SC
4206108,2338,SC
4206207,38,SC
4207205,280,SC
4207304,120,SC
4208807,750,SC
4209409,52,SC
4211702,3780,SC
4212403,3445,SC
4212650,18,SC
4214904,157,SC
4215455,288,SC
4215604,392,SC
4217006,420,SC
4217105,600,SC
4218400,6052,SC
4218707,4200,SC
4204251,2574,SC
4204608,9600,SC
4205456,10500,SC
4207007,20400,SC
4209607,1000,SC
4211207,2550,SC
4211603,7590,SC
4217600,2250,SC
4218350,150,SC
4219002,2800,SC
4201406,6000,SC
4205191,2031,SC
4208708,4125,SC
4210407,1215,SC
4210803,6270,SC
4211256,2208,SC
4212254,120,SC
4213807,1800,SC
4215653,450,SC
4216404,3648,SC
4217709,4335,SC
4218103,2153,SC
4218806,8280,SC
3502606,304,SP
3503950,4,SP
3513850,108,SP
3514205,15,SP
3524808,630,SP
3529104,90,SP
3529658,18,SP
3532843,336,SP
3535200,117,SP
3535903,336,SP
3540259,2400,SP
3540408,280,SP
3544509,540,SP
3545704,242,SP
3546108,540,SP
3546603,640,SP
3547403,387,SP
3547650,120,SP
3547205,288,SP
3549003,30,SP
3554904,1050,SP
3555802,520,SP
3556958,360,SP
3515202,840,SP
3515509,2880,SP
3518008,756,SP
3520707,1260,SP
3528205,720,SP
3529609,3984,SP
3530003,2862,SP
3534757,2400,SP
3536901,750,SP
3549201,369,SP
3555307,2100,SP
3501202,2736,SP
3501806,1500,SP
3510708,787,SP
3512902,780,SP
3536257,2910,SP
3540309,600,SP
3544202,4538,SP
3557105,1080,SP
3500204,325,SP
3500907,2813,SP
3504602,2400,SP
3504800,480,SP
3511300,1135,SP
3517505,1200,SP
3517901,4221,SP
3519402,4425,SP
3519808,6300,SP
3521150,1500,SP
3524501,2100,SP
3525706,4680,SP
3529500,1500,SP
3530300,1950,SP
3530409,360,SP
3532801,1440,SP
3533007,13680,SP
3533908,3584,SP
3534005,1230,SP
3534203,2532,SP
3535002,6239,SP
3536604,5912,SP
3539608,2280,SP
3540804,4900,SP
3549805,700,SP
3553401,5400,SP
3555356,1000,SP
3555604,1750,SP
3557154,3120,SP
3509304,288,SP
3511102,25,SP
3511201,500,SP
3514957,81,SP
3533254,337,SP
3535101,17,SP
3535705,750,SP
3538105,500,SP
3545605,300,SP
3551900,1200,SP
3552601,90,SP
3504206,2340,SP
3515905,3288,SP
3516804,1918,SP
3516903,4200,SP
3518909,1016,SP
3528304,1500,SP
3532868,1395,SP
3533304,956,SP
3549250,300,SP
3528106,1800,SP
3531001,505,SP
3531407,32400,SP
3532504,1743,SP
3532603,3240,SP
3532702,1622,SP
3539905,2700,SP
3551306,1890,SP
3555703,1384,SP
3521507,13020,SP
3521903,2400,SP
3528858,450,SP
3533502,2370,SP
3544806,4500,SP
3556008,2750,SP
3505500,21856,SP
3512001,4064,SP
3512100,3024,SP
3517406,60690,SP
3521309,5187,SP
3524204,3921,SP
3529708,32443,SP
3531902,7057,SP
3533601,1991,SP
3534302,300,SP
3544905,615,SP
3549409,942,SP
3503000,637,SP
3508207,1020,SP
3517703,1583,SP
3520103,1548,SP
3524105,5177,SP
3513207,7200,SP
3516200,3400,SP
3523701,1200,SP
3525409,1930,SP
3536307,1440,SP
3537008,7850,SP
3542701,1200,SP
3543105,1020,SP
3549508,1938,SP
3506102,2880,SP
3510104,720,SP
3515608,149,SP
3518602,1020,SP
3524303,8100,SP
3531308,2040,SP
3531506,1200,SP
3539004,72,SP
3539509,525,SP
3546504,200,SP
3553104,600,SP
3553203,504,SP
3553658,72,SP
3553708,5000,SP
3554409,480,SP
3556800,720,SP
3556909,210,SP
3505609,250,SP
3507803,2160,SP
3513108,1590,SP
3514601,360,SP
3518859,4632,SP
3525102,3480,SP
3527603,3600,SP
3540200,970,SP
3540903,2680,SP
3543402,3840,SP
3547502,5054,SP
3547601,1050,SP
3550902,252,SP
3551405,27,SP
3551504,864,SP
3551702,1200,SP
3501004,13510,SP
3505906,10500,SP
3509403,4720,SP
3510906,1440,SP
3546256,1140,SP
3547908,4098,SP
3502101,4740,SP
3511003,1947,SP
3517802,1260,SP
3520442,400,SP
3523008,5627,SP
3530102,4666,SP
3532108,766,SP
3537404,9428,SP
3552304,9107,SP
3552551,1386,SP
3502804,30900,SP
3506201,1488,SP
3518206,9900,SP
3526506,2526,SP
3544400,717,SP
3548054,5340,SP
3556305,2755,SP
3501103,633,SP
3504404,1008,SP
3505104,548,SP
3506409,540,SP
3506508,16200,SP
3507704,780,SP
3507753,912,SP
3508108,2082,SP
3511904,600,SP
3512506,6682,SP
3516507,1200,SP
3517109,6930,SP
3527256,2630,SP
3527702,168,SP
3537305,2430,SP
3537701,421,SP
3548401,374,SP
3555208,2071,SP
3508801,497,SP
3517000,1000,SP
3517208,288,SP
3517307,532,SP
3525805,600,SP
3527108,842,SP
3541604,1650,SP
3544608,2520,SP
3500709,600,SP
3503406,620,SP
3503604,623,SP
3504701,162,SP
3507456,432,SP
3514502,200,SP
3518107,720,SP
3519105,1875,SP
3526803,360,SP
3527504,549,SP
3536570,756,SP
3538907,6348,SP
3539400,225,SP
3540101,1080,SP
3541109,85,SP
3542503,2220,SP
3555505,1387,SP
3555901,210,SP
3505203,8295,SP
3505302,18,SP
3506805,1890,SP
3507308,270,SP
3514106,1350,SP
3520004,13,SP
3522000,3195,SP
3522901,2295,SP
3525300,2643,SP
3528007,700,SP
3529807,2012,SP
3536703,7262,SP
3500550,44223,SP
3503109,2304,SP
3504503,45360,SP
3511409,34685,SP
3519253,8530,SP
3521804,91680,SP
3523503,6087,SP
3535804,65890,SP
3502309,2952,SP
3507506,8340,SP
3512308,1620,SP
3536109,6851,SP
3541059,1932,SP
3550100,540,SP
3501707,215,SP
3503208,5890,SP
3506706,1680,SP
3507407,2250,SP
3514007,200,SP
3516853,2500,SP
3519600,5400,SP
3522703,10710,SP
3529302,3855,SP
3532058,275,SP
3532900,2537,SP
3543709,135,SP
3546900,1560,SP
3552700,1339,SP
3502002,2457,SP
3513702,5100,SP
3514304,5275,SP
3519303,375,SP
3542909,780,SP
3548906,9720,SP
3507902,7779,SP
3512704,125,SP
3521101,800,SP
3523602,2130,SP
3543907,4590,SP
3554706,5541,SP
3503307,8640,SP
3512209,6750,SP
3512407,4080,SP
3521408,85,SP
3526704,8640,SP
3526902,3500,SP
3546207,1152,SP
3510401,540,SP
3511706,610,SP
3525854,428,SP
3530904,575,SP
3538709,11733,SP
3542107,250,SP
3544004,1025,SP
3545159,520,SP
3547007,1060,SP
3550407,1860,SP
3554508,15000,SP
3500303,40414,SP
3539301,20700,SP
3540705,5880,SP
3546306,3420,SP
3500402,2720,SP
3508702,3125,SP
3510807,90500,SP
3513900,720,SP
3515186,7000,SP
3523800,16720,SP
3530508,37200,SP
3548104,2467,SP
3549102,30600,SP
3549706,7340,SP
3550803,984,SP
3553302,3240,SP
3553609,2000,SP
3556404,27479,SP
3503802,10800,SP
3515152,10524,SP
3557303,1080,SP
3522604,4452,SP
3530706,19980,SP
3530805,10080,SP
3548005,5625,SP
3509502,1200,SP
3512803,2100,SP
3514908,3025,SP
3519055,4950,SP
3520509,4950,SP
3524709,2310,SP
3531803,600,SP
3533403,1805,SP
3537107,260,SP
3545803,3840,SP
3552403,2067,SP
3556206,135,SP
3556701,108,SP
3500501,348,SP
3501905,5776,SP
3527009,200,SP
3531209,780,SP
3536802,8400,SP
3538204,6000,SP
3551603,2310,SP
3552106,11200,SP
3514403,619,SP
3526001,840,SP
3531605,135,SP
3533106,63,SP
3534807,92,SP
3535408,180,SP
3536406,126,SP
3549300,39,SP
3555109,81,SP
3500105,880,SP
3515806,2265,SP
3516002,2757,SP
3520806,8,SP
3521606,591,SP
3527405,280,SP
3528908,370,SP
3534609,1450,SP
3534906,1900,SP
3536000,6240,SP
3540853,130,SP
3543808,1200,SP
3544707,86,SP
3545100,1500,SP
3500808,295,SP
3501301,2300,SP
3502408,4970,SP
3508900,2110,SP
3509106,669,SP
3515129,1450,SP
3515301,325,SP
3515350,2707,SP
3520608,170,SP
3525607,525,SP
3528700,3630,SP
3529203,12590,SP
3530201,7600,SP
3532207,1926,SP
3538303,1938,SP
3539202,1500,SP
3541208,12340,SP
3541307,1810,SP
3541406,725,SP
3541505,3852,SP
3542206,63090,SP
3542404,1965,SP
3543238,744,SP
3544251,16965,SP
3545506,2800,SP
3547700,7880,SP
3548302,280,SP
3552908,27205,SP
3553906,422,SP
3554300,4887,SP
3503356,963,SP
3505807,180,SP
3519006,1740,SP
3519204,4800,SP
3541802,90,SP
3542008,1750,SP
3555000,3790,SP
3501400,600,SP
3501509,540,SP
3514700,2610,SP
3515657,4920,SP
3516606,3820,SP
3516705,1920,SP
3527801,1116,SP
3529005,12480,SP
3533700,152,SP
3534104,540,SP
3534500,930,SP
3540002,3780,SP
3556602,1500,SP
3504008,1346,SP
3509809,37968,SP
3510005,1608,SP
3513306,4834,SP
3516101,6360,SP
3519501,1320,SP
3519907,47200,SP
3527900,2160,SP
3528809,4860,SP
3532157,27650,SP
3535309,2475,SP
3535507,13200,SP
3537156,1349,SP
3539707,7365,SP
3541703,2430,SP
3553955,4620,SP
3506300,11634,SP
3510153,2833,SP
3557204,10334,SP
3515194,2630,SP
3515400,17190,SP
3520905,3520,SP
3528601,13159,SP
3533809,11655,SP
3534708,8620,SP
3538808,23670,SP
3543204,35944,SP
3545407,37440,SP
3546405,50672,SP
3550506,24775,SP
3551207,8670,SP
3553005,17460,SP
3554201,5340,SP
3554607,877,SP
3505005,2858,SP
3507159,930,SP
3508009,84158,SP
3512605,16416,SP
3521705,96325,SP
3522406,237214,SP
3522802,11644,SP
3523206,70480,SP
3532827,1480,SP
3543501,7220,SP
3553807,49140,SP
3553856,38983,SP
3500758,8256,SP
3502200,44600,SP
3509452,39933,SP
3518503,17028,SP
3522307,76050,SP
3507001,2250,SP
3511508,1446,SP
3511607,9360,SP
3526407,24371,SP
3537503,1873,SP
3540507,1920,SP
3541653,8875,SP
3554003,22795,SP
3554656,38,SP
3502705,28800,SP
3505351,3200,SP
3510203,137334,SP
3517604,24000,SP
3521200,400,SP
3522158,455,SP
3522653,148,SP
3542800,116,SP
3543006,43205,SP
3543253,13041,SP
3519709,11570,SP
3537800,3780,SP
3537909,66060,SP
3550209,56001,SP
3501152,1000,SP
3502754,450,SP
3502903,7600,SP
3508405,450,SP
3510302,5900,SP
3521002,4454,SP
3523909,2250,SP
3528403,1600,SP
3540606,3000,SP
3545209,1650,SP
3545308,8750,SP
3550605,2950,SP
3551108,5685,SP
3552205,2177,SP
3557006,1900,SP
3524006,4574,SP
3525904,780,SP
3527306,175,SP
3504107,4000,SP
3507100,165,SP
3507605,24000,SP
3523404,4320,SP
3525201,2090,SP
3525508,760,SP
3532009,6797,SP
3532405,1260,SP
3538600,385,SP
3554953,13300,SP
3556354,6000,SP
3509700,12,SP
3548203,25,SP
3548609,240,SP
3524402,8,SP
3538006,9840,SP
3546009,3,SP
3554102,1274,SP
3554805,1375,SP
3508603,232,SP
3513405,274,SP
3518404,630,SP
3526605,92,SP
3527207,228,SP
3538501,28,SP
3541901,68,SP
3544301,60,SP
3503158,108,SP
3503505,270,SP
3504909,1060,SP
3549607,222,SP
3552007,82,SP
3513603,2820,SP
3526308,1120,SP
3532306,160,SP
3542305,50,SP
3550001,2430,SP
3505401,160,SP
3509254,63,SP
3509908,11,SP
3514809,113,SP
3520301,120,SP
3524600,140,SP
3526100,13,SP
3536208,350,SP
3542602,66,SP
3551801,150,SP
3515103,23,SP
3530607,75,SP
2801207,27,SE
2802205,38016,SE
2802403,39917,SE
2802601,20592,SE
2803104,9605,SE
2804201,15246,SE
2804508,44431,SE
2805406,2400,SE
2805604,14850,SE
2801405,80190,SE
2802304,53760,SE
2804458,12607,SE
2805000,9583,SE
2805208,10800,SE
2806008,13500,SE
2800209,5946,SE
2801900,22523,SE
2803807,305,SE
2804300,793,SE
2804607,33264,SE
2807006,2160,SE
2800506,32,SE
2801009,1470,SE
2802908,3000,SE
2803708,11880,SE
2803906,330,SE
2804102,144,SE
2806800,290,SE
2805505,18000,SE
2807105,150800,SE
2807402,1000,SE
2803500,21588,SE
2805802,20400,SE
2800100,742,SE
2801108,15553,SE
2801603,434,SE
2802700,2,SE
2804409,992,SE
2804706,7277,SE
2805703,570,SE
2806404,368,SE
2807303,645,SE
2801306,5386,SE
2802007,38,SE
2806503,336,SE
2807204,396,SE
2803302,483,SE
2803401,11274,SE
2804904,1014,SE
2806909,6330,SE
2801504,26,SE
2802502,5,SE
2803609,22,SE
2805901,72,SE
2806107,2,SE
2806602,28,SE
2804805,15,SE
2806701,108,SE
2800407,691,SE
2800670,1200,SE
2801702,3600,SE
2803005,16800,SE
2805109,144,SE
2806206,1125,SE
2807501,1440,SE
2807600,3360,SE
2802106,568,SE
2802809,96,SE
2803203,966,SE
2806305,208,SE
1700301,104,TO
1701002,284,TO
1701051,484,TO
1702208,320,TO
1702554,200,TO
1702901,225,TO
1703800,60,TO
1703826,126,TO
1703891,40,TO
1706506,19200,TO
1707405,80,TO
1710706,130,TO
1712454,371,TO
1712801,207,TO
1714302,163,TO
1713809,308,TO
1718303,160,TO
1718550,142,TO
1718808,302,TO
1720002,285,TO
1720101,2100,TO
1720200,150,TO
1720309,90,TO
1720804,150,TO
1721208,344,TO
1701309,1955,TO
1702109,3063,TO
1702158,26,TO
1702307,1911,TO
1703008,1090,TO
1703057,90,TO
1703883,217,TO
1705508,20,TO
1707702,652,TO
1713957,636,TO
1714880,288,TO
1715705,2799,TO
1716307,27,TO
1717206,2235,TO
1718865,24540,TO
1722081,3460,TO
1722107,2052,TO
1700251,10000,TO
1701903,21511,TO
1703107,350,TO
1703206,918,TO
1703602,128,TO
1703909,79400,TO
1716703,189,TO
1706001,8160,TO
1707108,20200,TO
1707207,5000,TO
1708254,22308,TO
1708304,4685,TO
1709302,18120,TO
1711100,37,TO
1711803,1478,TO
1712504,34601,TO
1713205,10200,TO
1713304,38600,TO
1713700,990,TO
1716653,1471,TO
1718402,144,TO
1718709,24121,TO
1721257,19136,TO
1702000,7723,TO
1704600,74,TO
1706100,1110,TO
1707306,2696,TO
1707553,2287,TO
1708205,5000,TO
1711902,12100,TO
1715002,6318,TO
1715507,200,TO
1716109,7268,TO
1717503,11067,TO
1718451,489,TO
1718840,619,TO
1700350,3314,TO
1700707,18400,TO
1703701,12369,TO
1703867,8037,TO
1706258,1565,TO
1707652,5675,TO
1709500,5596,TO
1711506,3290,TO
1715754,2145,TO
1716604,17140,TO
1718899,11500,TO
1720259,256,TO
1720853,3850,TO
1720978,6900,TO
1701101,69075,TO
1703305,15700,TO
1709807,1360,TO
1712009,540,TO
1713601,40034,TO
1721000,30625,TO
1716505,146950,TO
1718204,50850,TO
1718881,21580,TO
1720655,17405,TO
1721109,297,TO
1703073,1010,TO
1703842,354944,TO
1704105,3630,TO
1709005,17680,TO
1710508,7500,TO
1710904,17189,TO
1712405,12960,TO
1712702,20855,TO
1715101,3178,TO
1717909,303,TO
1718501,269,TO
1718758,5957,TO
1719004,134,TO
1720150,126,TO
1700400,15100,TO
1702406,1922,TO
1702703,405,TO
1705102,18550,TO
1705557,270,TO
1705607,435,TO
1707009,37492,TO
1712157,210,TO
1714203,3840,TO
1715150,210,TO
1715259,357,TO
1716208,540,TO
1717008,2057,TO
1717800,480,TO
1718006,1270,TO
1718659,96,TO
1718907,31524,TO
1720499,3135,TO
1720903,1085,TO
1720937,210,TO
1600204,72,AP
1600501,17,AP
1600105,30,AP
1600550,47,AP
1600709,225,AP
1600212,30,AP
1600238,46,AP
1600253,66,AP
1600303,116,AP
1600154,80,AP
1600535,82,AP
1600600,55,AP
1600055,83,AP
1600279,122,AP
1600402,69,AP
1600808,46,AP
1303809,6,AM
1300201,60,AM
1300607,21,AM
1304062,30,AM
1301001,18,AM
1301407,17,AM
1301506,720,AM
1301654,44,AM
1301803,192,AM
1301951,30,AM
1302207,16,AM
1300029,5,AM
1304260,15,AM
1300086,120,AM
1300102,108,AM
1301209,120,AM
1300300,120,AM
1301100,40,AM
1302553,120,AM
1303536,90,AM
1301902,138,AM
1304401,40,AM
1300508,5,AM
1300680,8,AM
1302900,8,AM
1303007,23,AM
1303403,25,AM
1303957,126,AM
1304302,42,AM
1300706,1220,AM
1303502,242,AM
1300904,105,AM
1302405,300,AM
1304104,62,AM
1300144,1500,AM
1300805,60,AM
1301704,477,AM
1303304,90,AM
2902500,8780,BA
2903201,172329,BA
2907400,377,BA
2911105,274877,BA
2919553,124626,BA
2926202,101736,BA
2928901,403263,BA
2901403,12858,BA
2904407,30,BA
2909406,7694,BA
2909703,3720,BA
2920452,726,BA
2928406,1638,BA
2930907,138,BA
2933455,3136,BA
2906105,58,BA
2908101,110324,BA
2909109,240,BA
2909307,353700,BA
2917359,194850,BA
2928109,2654,BA
2928208,5672,BA
2929057,3948,BA
2930303,117,BA
2905909,974,BA
2907202,1155,BA
2909901,347,BA
2918407,367,BA
2924405,286,BA
2926004,504,BA
2930204,46,BA
2930774,4,BA
2900207,80,BA
2907707,122,BA
2911402,80,BA
2924009,133,BA
2902708,9,BA
2904753,254,BA
2913200,78,BA
2915353,1012,BA
2921609,106,BA
2922250,5900,BA
2933604,1254,BA
2903904,960,BA
2907103,601,BA
2910776,72,BA
2923704,76,BA
2930154,19075,BA
2930758,667,BA
2901353,33,BA
2901809,200,BA
2906006,648,BA
2910859,787,BA
2917003,376,BA
2917706,562,BA
2924603,39,BA
2930105,344,BA
2932457,164,BA
2901155,1320,BA
2903003,252,BA
2903235,1200,BA
2905305,2100,BA
2906204,1350,BA
2907608,900,BA
2911303,232,BA
2912400,1938,BA
2913101,2448,BA
2914406,530,BA
2914604,993,BA
2918357,1188,BA
2918506,1080,BA
2919157,1728,BA
2922052,180,BA
2925600,952,BA
2929255,1320,BA
2930808,336,BA
2932408,1320,BA
2905107,28,BA
2905503,48,BA
2906873,43,BA
2917508,260,BA
2921203,212,BA
2921401,148,BA
2921708,68,BA
2923357,410,BA
2924801,180,BA
2925253,94,BA
2929370,25,BA
2929800,36,BA
2930600,27,BA
2933109,89,BA
2933158,1500,BA
2902609,1154,BA
2903805,452,BA
2911907,14,BA
2912608,228,BA
2914703,100,BA
2919009,15,BA
2919603,50,BA
2920106,462,BA
2922102,1000,BA
2927200,90,BA
2931301,24,BA
2933059,190,BA
2900405,507,BA
2901502,46,BA
2901700,393,BA
2908200,41,BA
2908507,73,BA
2908903,326,BA
2910305,49,BA
2910800,1825,BA
2913804,782,BA
2914000,96,BA
2914505,724,BA
2916856,104,BA
2923308,198,BA
2924108,337,BA
2924652,19,BA
2925956,19,BA
2927507,60,BA
2928505,162,BA
2928307,100,BA
2928802,210,BA
2929305,374,BA
2930402,52,BA
2931103,2,BA
2909208,2700,BA
2918100,17000,BA
2924207,1575,BA
2927606,238,BA
2930766,3600,BA
2906808,2467,BA
2906824,54,BA
2910701,31629,BA
2921500,20664,BA
