cod_ibge,qnt_produzida,uf
3138625,3240.0,MG
3151602,108.0,MG
3161304,194.4,MG
3170438,518.4000000000001,MG
3100708,64.80000000000001,MG
3111408,388.8,MG
3117306,1663.2,MG
3118205,226.8,MG
3121258,518.4000000000001,MG
3170107,12240.720000000001,MG
3171105,1404.0,MG
3104007,490.32000000000005,MG
3111507,518.4000000000001,MG
3129509,486.00000000000006,MG
3145000,226.8,MG
3149804,1188.0,MG
3153004,73.44,MG
3156908,324.0,MG
3157708,550.8000000000001,MG
3168101,116.64000000000001,MG
3100203,583.2,MG
3107000,511.92,MG
3115607,112.32000000000001,MG
3143500,118.80000000000001,MG
3146404,691.2,MG
3152006,1918.0800000000002,MG
3169356,1140.48,MG
3104809,460.08000000000004,MG
3109204,896.4000000000001,MG
3119104,177.12,MG
3120904,3386.88,MG
3125705,1555.2,MG
3131109,77.76,MG
3136405,285.12,MG
3142502,34.56,MG
3143609,194.4,MG
3160603,648.0,MG
3103900,8179.920000000001,MG
3107406,3246.48,MG
3123205,136.08,MG
3124708,172.8,MG
3135308,259.20000000000005,MG
3137205,129.60000000000002,MG
3138302,166.32000000000002,MG
3138807,388.8,MG
3142403,58.32000000000001,MG
3153707,365.04,MG
3166600,60.480000000000004,MG
3103207,60.480000000000004,MG
3105004,544.32,MG
3109907,120.96000000000001,MG
3112505,92.88000000000001,MG
3118908,168.48000000000002,MG
3126406,43.2,MG
3127206,51.84,MG
3131000,23.76,MG
3134608,388.8,MG
3135704,501.12,MG
3139706,142.56,MG
3146909,110.16000000000001,MG
3147402,732.24,MG
3149606,291.6,MG
3158508,384.48,MG
3159001,71.28,MG
3167202,300.24,MG
3102407,1641.6000000000001,MG
3117504,1792.8000000000002,MG
3118106,371.52000000000004,MG
3122603,216.0,MG
3132800,259.20000000000005,MG
3143708,950.4000000000001,MG
3147501,71.28,MG
3156007,362.88,MG
3160207,440.64000000000004,MG
3160504,38.88,MG
3164803,17.28,MG
3166501,514.08,MG
3167103,1231.2,MG
3126000,1224.72,MG
3145802,64.80000000000001,MG
3147105,801.36,MG
3151404,54.0,MG
3163102,138.24,MG
3106705,641.5200000000001,MG
3109006,1166.4,MG
3110004,177.12,MG
3124104,287.28000000000003,MG
3129806,120.96000000000001,MG
3130101,591.84,MG
3136652,66.96000000000001,MG
3137601,315.36,MG
3140159,311.04,MG
3140704,2473.2000000000003,MG
3144805,21.6,MG
3149309,86.4,MG
3154606,43.2,MG
3154804,25.92,MG
3156700,120.96000000000001,MG
3157807,17.28,MG
3162922,86.4,MG
3165537,17.28,MG
3171204,17.28,MG
3102308,436.32000000000005,MG
3105400,105.84,MG
3106002,21.6,MG
3107703,99.36000000000001,MG
3115359,77.76,MG
3121803,194.4,MG
3125903,237.60000000000002,MG
3131703,103.68,MG
3136207,69.12,MG
3144706,129.60000000000002,MG
3136603,220.32000000000002,MG
3155702,103.68,MG
3157203,168.48000000000002,MG
3158003,233.28000000000003,MG
3161007,432.0,MG
3161908,181.44,MG
3163409,58.32000000000001,MG
3168309,56.160000000000004,MG
3106408,5039.280000000001,MG
3108107,19386.0,MG
3120607,15100.560000000001,MG
3132206,3073.6800000000003,MG
3133709,1237.68,MG
3135407,123.12,MG
3142304,108.0,MG
3150406,16243.2,MG
3155306,4864.320000000001,MG
3121704,41.040000000000006,MG
3131901,82.08000000000001,MG
3140001,276.48,MG
3146107,777.6,MG
3115409,259.20000000000005,MG
3118007,43.2,MG
3118304,88.56,MG
3120409,151.20000000000002,MG
3121407,1062.72,MG
3123908,583.2,MG
3133907,69.12,MG
3145901,295.92,MG
3160900,233.28000000000003,MG
3108800,58.32000000000001,MG
3113800,60.480000000000004,MG
3116803,34.56,MG
3122207,393.12,MG
3123106,95.04,MG
3127503,540.0,MG
3128006,181.44,MG
3140605,155.52,MG
3156809,436.32000000000005,MG
3157500,25.92,MG
3162807,32.400000000000006,MG
3165503,814.32,MG
3166105,77.76,MG
3171808,168.48000000000002,MG
3100609,1015.2,MG
3112059,17.28,MG
3126950,280.8,MG
3136553,712.8000000000001,MG
3148608,453.6,MG
3158201,95.04,MG
3163508,172.8,MG
3164100,1209.6000000000001,MG
3164506,259.20000000000005,MG
3101805,216.0,MG
3110806,194.4,MG
3112653,105.84,MG
3119203,216.0,MG
3122108,293.76,MG
3123700,60.480000000000004,MG
3125804,103.68,MG
3126901,177.12,MG
3127305,64.80000000000001,MG
3127701,1965.6000000000001,MG
3132701,1490.4,MG
3133204,136.08,MG
3135076,1000.08,MG
3140100,43.2,MG
3171501,82.08000000000001,MG
3144201,19.44,MG
3144904,54.0,MG
3150000,237.60000000000002,MG
3161601,259.20000000000005,MG
3161650,47.52,MG
3163003,423.36,MG
3163300,194.4,MG
3167707,45.36,MG
3169505,397.44000000000005,MG
3171907,64.80000000000001,MG
3115706,1062.72,MG
3131802,200.88000000000002,MG
3139607,1188.0,MG
3141504,190.08,MG
3144672,213.84,MG
3161056,194.4,MG
3162575,432.0,MG
3100500,77.76,MG
3103009,155.52,MG
3106309,183.60000000000002,MG
3119401,38.88,MG
3131307,23.76,MG
3136108,58.32000000000001,MG
3140308,58.32000000000001,MG
3141702,196.56,MG
3144359,45.36,MG
3149952,933.1200000000001,MG
3158953,28.080000000000002,MG
3107802,1296.0,MG
3113404,3132.0,MG
3120003,151.20000000000002,MG
3122504,73.44,MG
3123858,324.0,MG
3129301,336.96000000000004,MG
3130556,177.12,MG
3130903,365.04,MG
3131158,45.36,MG
3150158,721.44,MG
3150539,319.68,MG
3157252,272.16,MG
3159357,177.12,MG
3160959,43.2,MG
3162609,51.84,MG
3164472,19.44,MG
3168408,287.28000000000003,MG
3170057,440.64000000000004,MG
3170578,77.76,MG
3101102,624.24,MG
3102209,211.68,MG
3117405,125.28,MG
3118403,358.56,MG
3120839,32.400000000000006,MG
3131208,259.20000000000005,MG
3134103,226.8,MG
3144003,738.72,MG
3151909,250.56,MG
3154309,168.48000000000002,MG
3159506,47.52,MG
3168051,153.36,MG
3105103,486.00000000000006,MG
3119807,436.32000000000005,MG
3130309,32.400000000000006,MG
3151503,108.0,MG
3164308,60.480000000000004,MG
3168200,64.80000000000001,MG
3114204,358.56,MG
3116605,1490.4,MG
3117603,2423.52,MG
3122306,1330.5600000000002,MG
3130200,181.44,MG
3133808,304.56,MG
3145208,324.0,MG
3149705,3916.0800000000004,MG
3160405,460.08000000000004,MG
3161809,354.24,MG
3164605,336.96000000000004,MG
3104205,950.4000000000001,MG
3110400,594.0,MG
3119955,129.60000000000002,MG
3126109,16124.400000000001,MG
3133501,712.8000000000001,MG
3146503,136.08,MG
3148905,449.28000000000003,MG
3150505,92.88000000000001,MG
3100807,237.60000000000002,MG
3111200,518.4000000000001,MG
3112000,64.80000000000001,MG
3120201,5940.0,MG
3149903,75.60000000000001,MG
3108008,73.44,MG
3114006,34.56,MG
3114501,306.72,MG
3145604,2360.88,MG
3147709,328.32000000000005,MG
3150604,298.08000000000004,MG
3159902,77.76,MG
3101904,84.24000000000001,MG
3112802,561.6,MG
3115102,10260.0,MG
3116407,159.84,MG
3121209,129.60000000000002,MG
3126307,648.0,MG
3129707,129.60000000000002,MG
3147907,2376.0,MG
3152907,561.6,MG
3162203,51.84,MG
3162948,43.2,MG
3104106,108.0,MG
3109501,60.480000000000004,MG
3128709,88.56,MG
3132909,648.0,MG
3143005,64.80000000000001,MG
3144102,97.2,MG
3145109,28.080000000000002,MG
3164704,7715.52,MG
3165107,86.4,MG
3101607,1944.0000000000002,MG
3114402,540.0,MG
3122405,51.84,MG
3125200,69.12,MG
3139003,211.68,MG
3147204,315.36,MG
3151701,47.52,MG
3166907,108.0,MG
3107109,324.0,MG
3111309,1155.6000000000001,MG
3111606,486.00000000000006,MG
3113909,86.4,MG
3118700,129.60000000000002,MG
3123601,5313.6,MG
3128105,388.8,MG
3130507,64.80000000000001,MG
3158300,38.88,MG
3165206,648.0,MG
3169307,2592.0,MG
3169406,103.68,MG
3170701,324.0,MG
3102605,270.0,MG
3105301,103.68,MG
3110301,136.08,MG
3111002,952.5600000000001,MG
3130606,71.28,MG
3143401,123.12,MG
3146008,196.56,MG
3151800,691.2,MG
3159209,21.6,MG
3107901,108.0,MG
3108305,3786.4800000000005,MG
3109105,1620.0,MG
3110608,324.0,MG
3117900,16653.600000000002,MG
3119906,43.2,MG
3124401,302.40000000000003,MG
3124500,112.32000000000001,MG
3125101,47.52,MG
3127404,86.4,MG
3131505,43.2,MG
3143807,216.0,MG
3152501,43221.600000000006,MG
3165404,34.56,MG
3165578,270.0,MG
3165800,13176.0,MG
3169109,946.08,MG
3109709,77688.72,MG
3113602,486.00000000000006,MG
3117801,34473.600000000006,MG
3119005,2721.6000000000004,MG
3159605,1518.48,MG
3162005,907.2,MG
3162302,1015.2,MG
3163201,267.84000000000003,MG
3164407,226.8,MG
3167400,4004.6400000000003,MG
3169802,41083.200000000004,MG
3101300,146.88,MG
3104908,86.4,MG
3114105,362.88,MG
3133006,172.8,MG
3133105,185.76000000000002,MG
3137809,432.0,MG
3152600,25.92,MG
3164902,71.28,MG
3167806,207.36,MG
3101201,64.80000000000001,MG
3102803,270.0,MG
3107208,97.2,MG
3114808,10.8,MG
3120805,259.20000000000005,MG
3138500,10.8,MG
3141900,270.0,MG
3147808,120.96000000000001,MG
3165305,486.00000000000006,MG
3167004,34.56,MG
3108909,10152.0,MG
3118502,2376.0,MG
3120508,116.64000000000001,MG
3122801,777.6,MG
3132404,330.48,MG
3147303,10044.0,MG
3150901,129.60000000000002,MG
3151008,691.2,MG
3171709,77.76,MG
3114600,84.24000000000001,MG
3130408,17.28,MG
3138203,540.0,MG
3144607,259.20000000000005,MG
3119708,4276.8,MG
3137403,21.6,MG
3152709,1166.4,MG
3154200,77.76,MG
3156106,28.080000000000002,MG
3158706,95.04,MG
3162500,259.20000000000005,MG
3165008,4730.400000000001,MG
3168804,216.0,MG
3101631,88.56,MG
3102902,177.12,MG
3105608,840.24,MG
3105905,19.44,MG
3113107,43.2,MG
3113206,79.92,MG
3154408,123.12,MG
3157302,192.24,MG
3166204,25.92,MG
3100401,47.52,MG
3105707,317.52000000000004,MG
3122702,23.76,MG
3128204,127.44000000000001,MG
3135506,64.80000000000001,MG
3145851,116.64000000000001,MG
3152105,216.0,MG
3154002,550.8000000000001,MG
3154903,198.72000000000003,MG
3155009,34.56,MG
3157401,77.76,MG
3160108,17.28,MG
3164001,64.80000000000001,MG
3165560,86.4,MG
3166303,51.84,MG
3170503,164.16000000000003,MG
3171154,77.76,MG
3100302,231.12,MG
3102050,43.2,MG
3112901,200.88000000000002,MG
3116001,95.04,MG
3137700,129.60000000000002,MG
3138674,64.80000000000001,MG
3139409,432.0,MG
3139508,64.80000000000001,MG
3140902,86.4,MG
3157906,25.92,MG
3162559,19.44,MG
3163607,43.2,MG
3167608,86.4,MG
3102100,21.6,MG
3102506,183.60000000000002,MG
3103702,345.6,MG
3110202,133.92000000000002,MG
3111705,287.28000000000003,MG
3116308,28.080000000000002,MG
3116704,172.8,MG
3124005,151.20000000000002,MG
3148301,166.32000000000002,MG
3150802,648.0,MG
3152303,47.52,MG
3155207,51.84,MG
3168507,64.80000000000001,MG
3171303,395.28000000000003,MG
3105509,60.480000000000004,MG
3110103,388.8,MG
3113305,155.52,MG
3122009,151.20000000000002,MG
3124203,172.8,MG
3124906,25.92,MG
3125952,21.6,MG
3142106,110.16000000000001,MG
3142205,224.64000000000001,MG
3143906,207.36,MG
3148202,64.80000000000001,MG
3149002,21.6,MG
3156452,71.28,MG
3161403,58.32000000000001,MG
3164431,129.60000000000002,MG
3169208,172.8,MG
3171402,19.44,MG
3104601,1332.72,MG
3121902,295.92,MG
3128402,486.00000000000006,MG
3128808,71.28,MG
3129004,503.28000000000003,MG
3141603,86.4,MG
3151305,533.52,MG
3155801,432.0,MG
3156304,95.04,MG
3161502,216.0,MG
3167301,21.6,MG
3167905,369.36,MG
3169000,2909.52,MG
3169901,1512.0,MG
3172004,972.0000000000001,MG
3103306,64.80000000000001,MG
3106101,166.32000000000002,MG
3106804,194.4,MG
3106903,30.240000000000002,MG
3115904,21.6,MG
3119609,864.0,MG
3121308,86.4,MG
3125002,47.52,MG
3127388,86.4,MG
3136702,259.20000000000005,MG
3138609,524.88,MG
3139805,317.52000000000004,MG
3140209,54.0,MG
3140803,280.8,MG
3145406,38.88,MG
3145703,51.84,MG
3146602,17.28,MG
3149408,421.20000000000005,MG
3150109,2058.48,MG
3155405,155.52,MG
3155900,194.4,MG
3157278,19.44,MG
3159407,17.28,MG
3159308,810.0,MG
3158607,51.84,MG
3160702,138.24,MG
3162906,84.24000000000001,MG
3167509,246.24,MG
3101508,972.0000000000001,MG
3104403,108.0,MG
3115300,181.44,MG
3124609,486.00000000000006,MG
3132602,179.28,MG
3138005,112.32000000000001,MG
3138401,311.04,MG
3146701,151.20000000000002,MG
3151107,518.4000000000001,MG
3154101,116.64000000000001,MG
3158409,51.84,MG
3160009,58.32000000000001,MG
3172103,466.56000000000006,MG
5101407,16070.400000000001,MT
5101902,4125.6,MT
5102850,7223.040000000001,MT
5103254,30715.2,MT
5103379,11983.68,MT
5105150,11340.0,MT
5105176,7776.000000000001,MT
5107578,259.20000000000005,MT
5100250,1620.0,MT
5100805,453.6,MT
5102793,1416.96,MT
5106158,1332.72,MT
5108956,576.72,MT
5106299,1296.0,MT
5103205,3240.0,MT
5104104,4860.0,MT
5105606,19440.0,MT
5106216,540.0,MT
5108808,1296.0,MT
5106265,5832.0,MT
5106422,19440.0,MT
5108055,4399.92,MT
5102637,1140.48,MT
5103304,6093.360000000001,MT
5103502,7048.080000000001,MT
5105101,2592.0,MT
5108907,648.0,MT
5106273,3240.0,MT
5106802,2970.0,MT
5107305,1620.0,MT
5104526,468.72,MT
5104542,648.0,MT
5105259,1296.0,MT
5105903,1296.0,MT
5106224,8640.0,MT
5106240,4536.0,MT
5107925,777.6,MT
5108006,1620.0,MT
5104559,3888.0000000000005,MT
5105580,4860.0,MT
5106190,5832.0,MT
5107909,3326.4,MT
5108303,4860.0,MT
5108501,380.16,MT
5103858,1080.0,MT
5106208,1728.0,MT
5106307,51645.600000000006,MT
5106455,648.0,MT
5100359,1360.8000000000002,MT
5101852,2257.2000000000003,MT
5103353,6743.52,MT
5105309,466.56000000000006,MT
5106315,432.0,MT
5106778,617.76,MT
5107180,1620.0,MT
5107743,3240.0,MT
5107776,17463.600000000002,MT
5107859,2700.0,MT
5107354,5069.52,MT
5107883,1944.0000000000002,MT
5108600,2883.6000000000004,MT
5100201,8748.0,MT
5102603,11750.400000000001,MT
5102702,1231.2,MT
5106174,4406.400000000001,MT
5106257,4860.0,MT
5107065,1296.0,MT
5107792,669.6,MT
5103361,421.20000000000005,MT
5106182,1965.6000000000001,MT
5106752,6177.6,MT
5108352,2073.6000000000004,MT
5105507,6108.4800000000005,MT
5101704,14580.000000000002,MT
5103452,1296.0,MT
5106232,1283.0400000000002,MT
5106851,13392.0,MT
5107958,17463.600000000002,MT
5101258,2721.6000000000004,MT
5103809,421.20000000000005,MT
5103957,248.4,MT
5104500,540.0,MT
5105002,1404.0,MT
5105234,1544.4,MT
5105622,1404.0,MT
5106828,2419.2000000000003,MT
5107156,1684.8000000000002,MT
5107206,5184.0,MT
5107750,1531.44,MT
5107107,2710.8,MT
5100508,4860.0,MT
5101308,648.0,MT
5106000,486.00000000000006,MT
5108857,1555.2,MT
5107263,1477.44,MT
5100102,2160.0,MT
5104906,3024.0,MT
5107701,4894.56,MT
5103007,13608.0,MT
5103403,7776.000000000001,MT
