cod_ibge,qnt_produzida,uf
4314498,1043.28,RS
4314704,1639.44,RS
4315552,17496.0,RS
4315909,8197.2,RS
4316204,16329.6,RS
4320206,29160.000000000004,RS
4321329,4222.8,RS
4321857,19440.0,RS
4321956,11404.800000000001,RS
4323101,6220.8,RS
4323507,2332.8,RS
4300901,5832.0,RS
4301552,6480.0,RS
4301701,8748.0,RS
4301925,2890.0800000000004,RS
4302055,3201.1200000000003,RS
4303806,60082.560000000005,RS
4304853,6480.0,RS
4305116,9266.400000000001,RS
4306130,23328.0,RS
4306957,14580.000000000002,RS
4306973,16848.0,RS
4307005,15552.000000000002,RS
4307203,3628.8,RS
4307559,9072.0,RS
4308052,7776.000000000001,RS
4308250,9979.2,RS
4308706,13824.0,RS
4308904,27799.2,RS
4310462,21902.4,RS
4310702,2851.2000000000003,RS
4310900,22680.0,RS
4311908,10886.400000000001,RS
4312005,3628.8,RS
4314134,8294.400000000001,RS
4314787,3499.2000000000003,RS
4315313,12960.0,RS
4319703,4082.4,RS
4320602,7128.000000000001,RS
4321634,8048.160000000001,RS
4322905,11664.0,RS
4301800,19483.2,RS
4303202,21317.04,RS
4309803,31752.000000000004,RS
4311700,21060.0,RS
4312203,29937.600000000002,RS
4313607,5832.0,RS
4316600,13219.2,RS
4317954,7257.6,RS
4318424,10108.800000000001,RS
4318606,28382.4,RS
4322186,5598.72,RS
4303301,32076.000000000004,RS
4303707,7387.200000000001,RS
4305207,16038.000000000002,RS
4309506,33696.0,RS
4312179,14580.000000000002,RS
4315107,1555.2,RS
4316303,13122.0,RS
4316477,9849.6,RS
4319307,7581.6,RS
4319372,13500.0,RS
4320578,13996.800000000001,RS
4302501,58151.520000000004,RS
4305009,69984.0,RS
4306353,2216.1600000000003,RS
4306932,53654.4,RS
4307831,97977.6,RS
4309001,163296.0,RS
4314555,10886.400000000001,RS
4315958,25920.0,RS
4317509,58320.00000000001,RS
4317707,67132.8,RS
4318903,185328.0,RS
